Resource Pool,Scheduler,Injection Rate (Mbps),Trial 1,Trial 2,Avg. execution time / app.(ns),Avg. cumulative execution time / app. (ns),Avg. Scheduling overhead / app.(ns), cpu1, cpu2, cpu3, fft1, fft2, fft3, fft4, fft5, fft6, fft7, fft8, mmult1, mmult2, zip1, zip2
C3+F6+M0+Z0,MET,100,42040300.42253521,42130573.450704224,813077962.5140846,42085436.936619714,1024965.5704225353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F6+M0+Z0,MET,10,40525163.01408451,38700102.126760565,683281867.274648,39612632.57042254,1005037.5211267606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F6+M0+Z0,MET,1800,65817615.32394366,66401756.295774646,1461073398.028169,66109685.80985916,1044940.676056338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F6+M0+Z0,MET,1300,66518419.90140845,65755929.94366197,1467668305.0140843,66137174.92253521,1021304.5422535212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F6+M0+Z0,MET,800,68432192.1971831,67219076.28169014,1281438252.1830986,67825634.23943663,1032469.7887323943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F6+M0+Z0,MET,300,60382850.76056338,61861907.549295776,1175682467.915493,61122379.15492958,1040126.3943661973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F6+M0+Z0,MET,50,38809397.38028169,38494813.464788735,744012471.774648,38652105.42253521,1027212.014084507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F6+M0+Z0,MET,1700,65497873.32394366,64911455.59154929,1377883567.169014,65204664.457746476,1056920.8169014084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F6+M0+Z0,MET,1200,66230563.366197184,72580883.12676056,1446053851.0070422,69405723.24647887,1050896.2887323943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F6+M0+Z0,MET,700,63956987.802816905,67210228.1971831,1334143836.443662,65583608.0,1062693.1971830986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F6+M0+Z0,MET,200,58144178.25352113,55868923.957746476,1076073822.8169014,57006551.1056338,1088731.2605633803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F6+M0+Z0,MET,70,40115315.28169014,39946635.28169014,787456976.7676055,40030975.28169014,1045128.514084507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F6+M0+Z0,MET,30,39963368.18309859,39213762.71830986,708063265.7816901,39588565.450704224,994158.7746478873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F6+M0+Z0,MET,80,44400876.52112676,40113330.633802816,795369234.5211267,42257103.57746479,1049106.0211267606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F6+M0+Z0,MET,20,38399122.26760563,39129608.40845071,680676534.8591549,38764365.33802817,1022349.309859155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F6+M0+Z0,MET,1900,69458663.39436619,65403154.47887324,1459283904.2323942,67430908.93661971,1046948.0845070423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F6+M0+Z0,MET,1600,65582453.3943662,65357793.802816905,1466374666.7323942,65470123.59859155,1039767.352112676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F6+M0+Z0,EFT,2000,75925982.26760563,85744182.29577465,1469448314.4859157,80835082.28169015,1015216.6549295774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F6+M0+Z0,EFT,1500,79608473.36619718,86898982.71830986,1368330746.2605634,83253728.04225352,1029635.9014084507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F6+M0+Z0,EFT,1000,67067594.6056338,78367523.04225352,1325333621.753521,72717558.82394366,1021023.4507042253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F6+M0+Z0,EFT,500,68141217.70422535,55010452.197183095,1312048134.7183099,61575834.95070422,1031909.809859155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F6+M0+Z0,EFT,100,71719815.53521127,62569502.33802817,874717218.0774648,67144658.93661971,1012805.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F6+M0+Z0,EFT,10,59424061.73239437,50678498.67605634,684602902.028169,55051280.204225354,997819.8028169014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F6+M0+Z0,EFT,1800,68540958.63380282,55470817.126760565,1428764794.8521128,62005887.88028169,1029084.190140845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F6+M0+Z0,EFT,1300,72077131.11267605,54304967.16901408,1296809690.7887325,63191049.14084507,1044259.5070422536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F6+M0+Z0,EFT,800,70792582.18309858,66532940.90140845,1277120814.669014,68662761.54225352,1067131.767605634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F6+M0+Z0,EFT,300,54969405.0,54470288.30985916,1232307046.8098593,54719846.65492958,1035335.9014084507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F6+M0+Z0,EFT,50,55392913.16901408,46493111.957746476,742678549.3309859,50943012.56338028,1018943.5985915493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F6+M0+Z0,EFT,1700,79923408.73239437,71224683.88732395,1279953818.3873239,75574046.30985916,1050352.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F6+M0+Z0,EFT,1200,86479204.57746479,77695989.74647887,1281636929.838028,82087597.16197184,1051499.7253521127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F6+M0+Z0,EFT,700,83948488.56338029,80720782.95774648,1299098898.0704226,82334635.76056337,1037568.2746478873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F6+M0+Z0,EFT,200,79158888.28169014,75023325.88732395,1060907111.6549296,77091107.08450705,978260.1830985916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F6+M0+Z0,EFT,70,48716927.126760565,57787794.126760565,778458249.6408451,53252360.626760565,1027220.5352112676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F6+M0+Z0,EFT,30,37866359.35211267,54889500.957746476,701722205.8732395,46377930.15492958,1022160.9225352113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F6+M0+Z0,EFT,80,39613299.57746479,57708835.535211265,792409188.3239436,48661067.55633803,1064877.8169014086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F6+M0+Z0,EFT,20,54746818.23943662,64523836.02816901,688229462.774648,59635327.133802816,1020628.3943661972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F6+M0+Z0,EFT,1900,84761031.30985916,75369389.36619718,1299983526.049296,80065210.33802816,1055647.3732394367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F6+M0+Z0,EFT,1600,60728290.71830986,80361924.97183098,1425017014.7535212,70545107.84507042,1035276.7112676057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F6+M0+Z0,ETF,2000,76115496.04225352,79439532.63380282,2888469408.091549,77777514.33802816,1165130.3098591547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F6+M0+Z0,ETF,1500,74426734.28169014,80182830.50704226,2704365496.7042255,77304782.3943662,1136972.2253521127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F6+M0+Z0,ETF,1000,74569245.81690142,72371691.52112676,2706229031.5,73470468.6690141,1187443.11971831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F6+M0+Z0,ETF,500,68600304.94366197,69437088.33802816,2149041548.091549,69018696.64084506,1204113.2816901407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F6+M0+Z0,ETF,100,71498627.40845071,88187631.63380282,1789841467.1760564,79843129.52112676,1203924.323943662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F6+M0+Z0,ETF,10,43284615.28169014,45193456.704225354,706573019.6549296,44239035.99295775,1186196.0352112674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F6+M0+Z0,ETF,1800,79194764.94366197,92047473.43661971,2867292955.683099,85621119.19014084,1172874.38028169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F6+M0+Z0,ETF,1300,79724867.83098592,66475137.042253524,2594779926.330986,73100002.43661973,1138558.7816901407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F6+M0+Z0,ETF,800,71164899.53521127,70981678.18309858,2608336819.1760564,71073288.85915492,1128736.809859155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F6+M0+Z0,ETF,300,66509319.91549296,78860498.14084508,2248562971.415493,72684909.02816902,1158198.5774647887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F6+M0+Z0,ETF,50,78341337.04225352,57823500.35211267,1239204806.6267605,68082418.6971831,1164967.9014084507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F6+M0+Z0,ETF,1700,71669031.95774648,75964127.36619718,2766541045.401408,73816579.66197184,1148376.5070422534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F6+M0+Z0,ETF,1200,76807628.67605634,81586794.29577465,2641603355.514085,79197211.4859155,1123880.584507042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F6+M0+Z0,ETF,700,72175020.05633803,70995894.91549295,2402965552.5352116,71585457.48591548,1168502.9929577464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F6+M0+Z0,ETF,200,80110591.92957747,66018396.704225354,2233463642.570422,73064494.31690142,1135466.4788732394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F6+M0+Z0,ETF,70,66233184.211267605,70813886.0140845,1621020708.5211267,68523535.11267605,1252376.943661972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F6+M0+Z0,ETF,30,50045878.126760565,51632735.32394366,815327183.584507,50839306.72535211,1128214.690140845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F6+M0+Z0,ETF,80,61489781.788732395,61042861.126760565,1673943270.549296,61266321.457746476,1160843.985915493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F6+M0+Z0,ETF,20,56050882.67605634,45533433.43661972,742541243.9647887,50792158.05633803,1119968.1830985914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F6+M0+Z0,ETF,1900,85534816.7887324,90991085.97183098,2739009786.1760564,88262951.38028169,1161541.1830985914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F6+M0+Z0,ETF,1600,82353899.11267605,72308510.97183098,2672433189.852113,77331205.04225352,1104020.2816901407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F7+M0+Z0,SIMPLE,2000,63966456.08450704,66418007.0,1387142735.4718308,65192231.542253524,895607.4647887324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F7+M0+Z0,SIMPLE,1500,61053702.94366197,67314717.08450705,1280787667.8169014,64184210.01408451,925458.147887324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F7+M0+Z0,SIMPLE,1000,61055916.366197184,60656067.69014084,1235310643.5633802,60855992.02816901,855065.6549295774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F7+M0+Z0,SIMPLE,500,70509333.54929577,66227043.84507042,1246046351.6478872,68368188.6971831,909496.2112676057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F7+M0+Z0,SIMPLE,100,47548397.450704224,39986583.76056338,800829731.0,43767490.6056338,857218.8028169014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F7+M0+Z0,SIMPLE,10,37810611.49295775,38808279.83098592,653870682.8450704,38309445.66197184,867705.809859155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F7+M0+Z0,SIMPLE,1800,61395796.366197184,61927639.802816905,1301269878.0,61661718.08450705,890557.0070422535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F7+M0+Z0,SIMPLE,1300,61049227.61971831,63047273.84507042,1374061572.2323942,62048250.73239437,826507.1549295774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F7+M0+Z0,SIMPLE,800,61997781.126760565,60345372.02816901,1260050184.253521,61171576.57746479,862282.823943662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F7+M0+Z0,SIMPLE,300,53342906.28169014,55204821.26760563,1055510973.7464788,54273863.77464789,880818.9366197183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F7+M0+Z0,SIMPLE,50,39373344.74647887,38653565.32394366,734632695.8591549,39013455.035211265,812401.7816901408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F7+M0+Z0,SIMPLE,1700,61193071.704225354,60849763.15492958,1262729221.6126761,61021417.42957747,828267.2535211267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F7+M0+Z0,SIMPLE,1200,62963409.85915493,67057153.64788733,1318489731.7042255,65010281.75352113,837453.514084507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F7+M0+Z0,SIMPLE,700,59992572.08450704,61027109.01408451,1195158987.4295774,60509840.549295776,856493.852112676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F7+M0+Z0,SIMPLE,200,55569861.07042254,51075777.3943662,1015588247.0211267,53322819.23239437,865327.471830986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F7+M0+Z0,SIMPLE,70,41956178.76056338,38806039.76056338,766225748.887324,40381109.26056338,854681.133802817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F7+M0+Z0,SIMPLE,30,38682838.295774646,45250680.94366197,681172190.0774648,41966759.61971831,797928.0352112676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F7+M0+Z0,SIMPLE,80,39735920.225352116,39660799.85915493,793136260.3802817,39698360.042253524,840169.5704225352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F7+M0+Z0,SIMPLE,20,38696965.23943662,38482259.30985916,661387616.4225352,38589612.27464789,837128.9154929577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F7+M0+Z0,SIMPLE,1900,68052807.95774648,65625549.52112676,1437103537.9225352,66839178.73943662,866077.6267605633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F7+M0+Z0,SIMPLE,1600,65766376.61971831,62057345.35211267,1454576709.084507,63911860.9859155,854618.9366197183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F7+M0+Z0,MET,2000,67296697.77464789,62028569.59154929,1440870989.5352113,64662633.68309859,1025282.0211267606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F7+M0+Z0,MET,1500,63053325.07042254,63804768.26760563,1315471177.6478872,63429046.66901408,1039445.8169014084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F7+M0+Z0,MET,1000,69279358.54929577,68376517.73239437,1357600249.1760564,68827938.14084506,998282.4084507043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F7+M0+Z0,MET,500,62113919.08450704,59581540.225352116,1199944971.4436622,60847729.65492958,1017621.3802816902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F7+M0+Z0,MET,100,47638842.90140845,43220631.30985916,818389904.2887324,45429737.1056338,1039617.8591549296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F7+M0+Z0,MET,10,40330923.94366197,37766579.66197183,654949969.0211267,39048751.8028169,994136.0704225352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F7+M0+Z0,MET,1800,61986110.47887324,67387626.40845071,1367591807.3873239,64686868.44366197,1032936.8873239437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F7+M0+Z0,MET,1300,63567707.66197183,62250192.366197184,1280526627.1971831,62908950.0140845,1025828.6126760563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F7+M0+Z0,MET,800,61521847.18309859,60891097.295774646,1240354123.8802817,61206472.23943662,1019216.0633802817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F7+M0+Z0,MET,300,58603208.33802817,58081690.43661972,1145868082.3732395,58342449.387323946,999255.7183098592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F7+M0+Z0,MET,50,37769104.957746476,37710212.464788735,730255755.2042253,37739658.711267605,996543.1056338028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F7+M0+Z0,MET,1700,65249213.05633803,62035084.23943662,1389807472.0704226,63642148.64788732,1029501.0845070423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F7+M0+Z0,MET,1200,61575426.67605634,65495852.25352113,1319885134.4225352,63535639.464788735,1049422.0352112676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F7+M0+Z0,MET,700,62862620.81690141,70854240.25352113,1315557602.7112677,66858430.535211265,980658.5633802817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F7+M0+Z0,MET,200,57303392.76056338,57485449.52112676,1107502588.1197183,57394421.140845075,1000134.309859155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F7+M0+Z0,MET,70,44126138.42253521,45541986.50704225,786822618.3239436,44834062.464788735,1006008.7042253522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F7+M0+Z0,MET,30,37461591.197183095,38507404.16901408,676238764.6197183,37984497.683098584,1025889.2816901407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F7+M0+Z0,MET,80,41142790.788732395,41720159.33802817,800757116.3028169,41431475.063380286,1047264.9436619718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F7+M0+Z0,MET,20,39108249.450704224,44505481.02816901,660380610.9577465,41806865.23943662,990712.1690140845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F7+M0+Z0,MET,1900,68965446.43661971,66894028.90140845,1451253305.253521,67929737.66901408,1024239.190140845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F7+M0+Z0,MET,1600,61842565.66197183,63292461.35211267,1320215390.5,62567513.50704225,1070746.661971831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F7+M0+Z0,EFT,2000,87529048.2112676,57742532.28169014,1494962241.8873239,72635790.24647887,1034269.3732394365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F7+M0+Z0,EFT,1500,62841143.98591549,76498217.84507042,1457660990.1760564,69669680.91549295,1002943.1056338028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F7+M0+Z0,EFT,1000,80182388.69014084,55135186.84507042,1422545109.9295774,67658787.76760563,983691.8732394367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F7+M0+Z0,EFT,500,61734473.211267605,67164526.88732395,1347143277.7464788,64449500.049295776,1022563.5985915493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F7+M0+Z0,EFT,100,67277449.67605634,79325567.47887324,1018343657.3309859,73301508.57746479,1000733.2323943663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F7+M0+Z0,EFT,10,59916479.32394366,58037374.788732395,661827702.8028169,58976927.05633803,951207.1549295774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F7+M0+Z0,EFT,1800,56071037.67605634,68422747.91549295,1406046684.9718308,62246892.795774646,1015935.7394366197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F7+M0+Z0,EFT,1300,55035890.3943662,81049802.53521127,1468864677.274648,68042846.46478873,997314.147887324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F7+M0+Z0,EFT,800,83903678.77464789,83518575.56338029,1415698392.9225354,83711127.1690141,980772.809859155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F7+M0+Z0,EFT,300,83268648.67605634,75082586.40845071,1314753036.1478872,79175617.54225352,981220.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F7+M0+Z0,EFT,50,68911981.9859155,65265728.6056338,746939111.4507042,67088855.29577465,989745.3873239437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F7+M0+Z0,EFT,1700,68875570.35211268,70634315.46478873,1373488093.0774646,69754942.90845071,995456.0633802817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F7+M0+Z0,EFT,1200,82945326.1971831,76329267.60563381,1431813293.4788733,79637296.90140846,1028708.4225352113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F7+M0+Z0,EFT,700,55875001.05633803,68335732.0,1364950081.140845,62105366.52816901,1023824.028169014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F7+M0+Z0,EFT,200,66713816.08450704,80761157.45070423,1182210741.1549296,73737486.76760563,1032487.4295774647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F7+M0+Z0,EFT,70,72919516.11267605,42002775.35211267,817989475.1619718,57461145.73239437,992939.2042253522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F7+M0+Z0,EFT,30,59449700.76056338,37171031.61971831,677149211.4084507,48310366.19014084,980598.9929577464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F7+M0+Z0,EFT,80,64965155.042253524,68141499.85915492,928523769.3028169,66553327.450704224,991103.8943661973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F7+M0+Z0,EFT,20,52833483.0,61705593.73239437,668017584.4014084,57269538.366197184,957089.9507042253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F7+M0+Z0,EFT,1900,70050523.2112676,84847485.94366197,1444207883.450704,77449004.57746479,999216.795774648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F7+M0+Z0,EFT,1600,83780631.05633803,68041536.91549295,1420105785.3802817,75911083.98591548,1015063.0352112676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F7+M0+Z0,ETF,2000,85795406.91549295,72205194.61971831,1317304692.464789,79000300.76760563,1163933.6690140846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F7+M0+Z0,ETF,1500,68217815.11267605,82751275.77464789,1358171619.5422535,75484545.44366197,1115206.3732394367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F7+M0+Z0,ETF,1000,83882899.57746479,84549879.49295774,1266237019.5633802,84216389.53521127,1163715.0070422534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F7+M0+Z0,ETF,500,74779188.63380282,60136829.33802817,1305187836.3873239,67458008.9859155,1151659.028169014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F7+M0+Z0,ETF,100,46137865.16901408,59146296.56338028,883841302.5070422,52642080.866197184,1102686.4788732394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F7+M0+Z0,ETF,10,36900073.788732395,66545349.09859155,659403418.0211267,51722711.44366197,1059192.2676056337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F7+M0+Z0,ETF,1800,54109147.74647887,81124999.07042253,1373219199.169014,67617073.4084507,1156112.7746478873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F7+M0+Z0,ETF,1300,65600081.197183095,54495456.49295775,1267360928.2323945,60047768.84507042,1131099.8450704226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F7+M0+Z0,ETF,800,84416858.28169014,61322222.23943662,1267532303.225352,72869540.26056337,1087201.6338028167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F7+M0+Z0,ETF,300,67968631.74647887,53030408.28169014,1172328928.6971831,60499520.0140845,1138180.7464788733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F7+M0+Z0,ETF,50,69224263.04225352,37543987.57746479,733847590.4225352,53384125.30985916,1088692.471830986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F7+M0+Z0,ETF,1700,76382391.67605634,65445523.94366197,1343982767.8239436,70913957.80985916,1118327.9154929577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F7+M0+Z0,ETF,1200,49899613.92957746,72441071.28169014,1324646870.669014,61170342.605633795,1126600.0915492957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F7+M0+Z0,ETF,700,76564878.61971831,72914536.70422535,1300174376.7957747,74739707.66197184,1088084.5774647887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F7+M0+Z0,ETF,200,75194597.54929577,69373347.85915492,1095827205.6619718,72283972.70422535,1117224.1338028167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F7+M0+Z0,ETF,70,69780236.0140845,46320616.73239437,810756626.7887324,58050426.373239435,1157999.028169014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F7+M0+Z0,ETF,30,51417021.73239437,37367320.47887324,685412400.6901408,44392171.1056338,1116343.0915492957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F7+M0+Z0,ETF,80,64933353.788732395,46733074.295774646,794124681.8169014,55833214.042253524,1102467.3591549294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F7+M0+Z0,ETF,20,63317032.83098592,57206108.47887324,673837969.5,60261570.65492958,1101270.8661971833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F7+M0+Z0,ETF,1900,83309644.30985916,56363661.126760565,1406822806.0,69836652.71830986,1200986.2535211267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F7+M0+Z0,ETF,1600,84722175.8028169,75387202.23943663,1354499385.2464788,80054689.02112676,1135800.3732394367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F7+M0+Z0,SIMPLE,2000,68324883.59154929,73378185.49295774,1277698079.4647887,70851534.54225352,902475.5774647887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F7+M0+Z0,SIMPLE,1500,73752130.95774648,73687358.29577465,1276714016.3169014,73719744.62676057,864403.5422535212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F7+M0+Z0,SIMPLE,1000,69647286.70422535,67202566.95774648,1222467319.366197,68424926.8309859,854771.4295774647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F7+M0+Z0,SIMPLE,500,65396163.464788735,70569621.73239437,1200433727.5985916,67982892.59859155,855684.2464788733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F7+M0+Z0,SIMPLE,100,42168499.02816901,41185912.23943662,794442564.7323945,41677205.633802816,881137.6830985916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F7+M0+Z0,SIMPLE,10,39975610.09859155,44911686.788732395,679485262.274648,42443648.44366197,834472.6690140846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F7+M0+Z0,SIMPLE,1800,73573945.92957747,67682222.84507042,1256277958.7816901,70628084.38732395,900542.9788732395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F7+M0+Z0,SIMPLE,1300,68161168.88732395,71210519.76056337,1250297471.0211267,69685844.32394366,874953.9366197183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F7+M0+Z0,SIMPLE,800,64923799.0,67853342.50704226,1209851640.4647887,66388570.75352113,849181.9436619718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F7+M0+Z0,SIMPLE,300,68975342.42253521,62183897.67605634,1107471454.866197,65579620.049295776,897027.9647887324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
