Resource Pool,Scheduler,Injection Rate (Mbps),Trial 1,Avg. execution time / app.(ns),Avg. cumulative execution time / app. (ns),Avg. Scheduling overhead / app.(ns), cpu1, cpu2, cpu3, fft1, fft2, fft3, fft4, fft5, fft6, fft7, fft8, mmult1, mmult2, zip1, zip2
7,ETF,1200,62082916.50234742,1473771978.7981222,62082916.50234742,1092765.0469483568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,ETF,700,61488536.02347418,1453947872.6431925,61488536.02347418,1087907.0046948357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,ETF,200,60015421.26760563,1234362233.061033,60015421.26760563,1042118.9061032863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,ETF,70,54382913.16901409,817397450.3380281,54382913.16901409,1073783.0187793428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,ETF,30,48168654.61502347,559831211.3661971,48168654.61502347,1035959.4553990611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,ETF,80,52824955.53990611,880345636.3802818,52824955.53990611,1105389.6666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,ETF,20,46894520.21126761,541698335.5962442,46894520.21126761,1072638.3568075118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,ETF,1900,63266024.50234742,1612840110.2065728,63266024.50234742,1050007.516431925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,ETF,1600,62910813.3943662,1527177195.6619718,62910813.3943662,1094757.103286385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,SIMPLE,2000,66345363.97652582,1405148765.5586853,66345363.97652582,862829.8403755869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,SIMPLE,1500,64590398.01877934,1336082899.7370892,64590398.01877934,896290.3802816902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,SIMPLE,1000,62339191.04225352,1269107406.6150236,62339191.04225352,852228.4929577465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,SIMPLE,500,64510476.15962442,1220344902.938967,64510476.15962442,870288.6901408451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,SIMPLE,100,44569415.953051634,796385935.0938969,44569415.953051634,827852.3849765258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,SIMPLE,10,39341518.62441314,655549356.5821595,39341518.62441314,810733.8122065729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,SIMPLE,1800,64744601.13615024,1327538880.28169,64744601.13615024,854875.6150234742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,SIMPLE,1300,62772907.741784036,1350127453.5211267,62772907.741784036,833459.455399061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,SIMPLE,800,62084341.17370892,1229653407.0234742,62084341.17370892,850516.9906103285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,SIMPLE,300,59181785.328638494,1091327654.0610328,59181785.328638494,886892.1877934273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,SIMPLE,50,39841151.53521127,733495652.4741783,39841151.53521127,862282.4600938967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,SIMPLE,1700,65377243.87793428,1267995138.0328639,65377243.87793428,951355.9624413146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,SIMPLE,1200,64314396.64788733,1399503060.1830988,64314396.64788733,869021.3098591549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,SIMPLE,700,61714817.28638498,1264283013.5539906,61714817.28638498,848367.5070422535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,SIMPLE,200,53765557.37089202,990938217.0093895,53765557.37089202,842895.2159624413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,SIMPLE,70,41629974.63849765,766426078.6995306,41629974.63849765,839007.9014084507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,SIMPLE,30,40361686.126760565,678618713.6338028,40361686.126760565,806117.2300469484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,SIMPLE,80,40568735.704225354,782678406.3192488,40568735.704225354,829634.3474178404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,SIMPLE,20,39771615.840375595,661663560.5211267,39771615.840375595,827195.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,SIMPLE,1900,67637229.57276995,1283854553.765258,67637229.57276995,858847.8075117371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,SIMPLE,1600,68137971.04225352,1426810146.370892,68137971.04225352,849969.3849765258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,MET,2000,66187564.50704225,1522917074.516432,66187564.50704225,1039880.2582159623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,MET,1500,64170669.910798125,1370377591.0704224,64170669.910798125,1041594.8920187793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,MET,1000,66868701.67605633,1397982984.6244133,66868701.67605633,1012587.1877934271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,MET,500,63413233.09389672,1344911921.9953053,63413233.09389672,1033721.9201877933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,MET,100,50606415.8544601,856811596.8920187,50606415.8544601,1035595.0563380282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,MET,10,40642910.04694836,655019482.370892,40642910.04694836,997820.8403755868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,MET,1800,65430249.71830986,1356214228.8450704,65430249.71830986,1043736.6478873239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,MET,1300,65377716.417840384,1337664973.7089202,65377716.417840384,1013283.0046948357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,MET,800,63081051.62441314,1339744516.1079812,63081051.62441314,1019130.6619718311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,MET,300,62919977.37558686,1223256772.8779342,62919977.37558686,995860.2863849765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,MET,50,38032242.08450704,722010232.4976525,38032242.08450704,1007014.9342723005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,MET,1700,67555391.42723005,1456416009.9014084,67555391.42723005,1050867.0093896715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,MET,1200,65665414.21596245,1413058573.9248827,65665414.21596245,1044282.9389671361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,MET,700,65519749.01408451,1363766531.85446,65519749.01408451,1067326.8920187794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,MET,200,59309279.234741785,1135766462.5868545,59309279.234741785,1000474.9389671362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,MET,70,43548511.26760563,784475876.5399061,43548511.26760563,1003379.9014084507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,MET,30,39771898.35211268,673011932.6525822,39771898.35211268,977814.131455399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,MET,80,45040260.75586855,811341082.1455399,45040260.75586855,1057424.9342723005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,MET,20,38209465.91549296,666294564.882629,38209465.91549296,984148.1877934273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,MET,1900,67043407.01877934,1469793312.0985916,67043407.01877934,1001135.0187793426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,MET,1600,63630974.83098591,1396838581.3568075,63630974.83098591,1032194.103286385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,EFT,2000,83681672.76056337,1493104291.0140846,83681672.76056337,999145.676056338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,EFT,1500,66528801.18309859,1439326844.85446,66528801.18309859,1047399.3943661972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,EFT,1000,73459970.69953053,1379081007.9483569,73459970.69953053,999139.6713615023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,EFT,500,70112837.00469483,1371183633.4366198,70112837.00469483,1002622.0140845071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,EFT,100,67473620.23943663,1019048160.7230047,67473620.23943663,994946.4647887325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,EFT,10,44832465.169014074,658130109.9107982,44832465.169014074,961608.5492957747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,EFT,1800,73501315.71830986,1462227216.7230046,73501315.71830986,1014027.7887323945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,EFT,1300,63791247.84037558,1469430726.5446012,63791247.84037558,988611.5821596244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,EFT,800,73488339.92957747,1385880504.488263,73488339.92957747,1009520.9342723005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,EFT,300,82882623.48356807,1323292026.2441313,82882623.48356807,1012902.3615023474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,EFT,50,64532945.45539906,757501473.9765258,64532945.45539906,985118.0845070422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,EFT,1700,71374570.82629107,1434884240.0469484,71374570.82629107,1017972.9812206574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,EFT,1200,83681008.342723,1457908920.4553993,83681008.342723,1032596.8638497653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,EFT,700,62069831.28169014,1365060499.5915492,62069831.28169014,1043177.8591549295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,EFT,200,70885102.58685446,1226442034.7981222,70885102.58685446,1009809.3615023474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,EFT,70,63198959.06103286,816597233.7089201,63198959.06103286,996917.1267605635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,EFT,30,59488720.26760563,684961240.6525822,59488720.26760563,978149.5680751173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,EFT,80,59845814.95305165,910962217.971831,59845814.95305165,1004903.7370892018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,EFT,20,60400048.61971831,670705897.4178404,60400048.61971831,956987.1830985915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,EFT,1900,69398737.56807512,1401321198.685446,69398737.56807512,986074.117370892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,EFT,1600,65674816.1455399,1412735992.028169,65674816.1455399,1043004.0093896714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,ETF,2000,69650435.92018779,1838486309.4131458,69650435.92018779,1120187.6150234742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,ETF,1500,72057995.657277,1683718470.7793427,72057995.657277,1162383.7981220658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,ETF,1000,75080617.36619718,1713040615.1971834,75080617.36619718,1160030.8497652581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,ETF,500,73631319.43661971,1625873265.769953,73631319.43661971,1151229.647887324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,ETF,100,59738170.33802817,1255136109.2065728,59738170.33802817,1146698.3615023473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,ETF,10,49305562.56338028,667410457.6854459,49305562.56338028,1061981.2582159624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,ETF,1800,75960627.53051643,1695094361.4788733,75960627.53051643,1155395.1784037559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,ETF,1300,66956815.53990611,1664006449.403756,66956815.53990611,1150618.9201877934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,ETF,800,73419925.30985916,1575624524.1032865,73419925.30985916,1111867.9154929577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,ETF,300,78151375.19248825,1512608879.234742,78151375.19248825,1122555.3615023473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,ETF,50,62006690.05164319,862907079.8873239,62006690.05164319,1099737.6103286385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,ETF,1700,75517665.52112676,1714925695.685446,75517665.52112676,1127119.7089201878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,ETF,1200,59398158.64788733,1619658012.971831,59398158.64788733,1105936.0516431925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,ETF,700,64830075.00938967,1594115691.8122065,64830075.00938967,1119802.7605633803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,ETF,200,81789058.9342723,1429451872.5258214,81789058.9342723,1156522.5633802817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,ETF,70,74283201.30516432,1021815170.0985914,74283201.30516432,1135312.2723004695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,ETF,30,47256456.765258215,706500181.1079812,47256456.765258215,1110010.1737089201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,ETF,80,74648401.77934273,1083312770.6995304,74648401.77934273,1129412.8591549296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,ETF,20,56800691.441314556,674257531.0516433,56800691.441314556,1119034.220657277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,ETF,1900,78190699.11267605,1724682064.4600937,78190699.11267605,1097420.281690141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,ETF,1600,78464373.81220658,1720660813.7558687,78464373.81220658,1131840.267605634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,SIMPLE,2000,70527075.37089203,1328092327.9014084,70527075.37089203,934526.3333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,SIMPLE,1500,75739326.10798122,1388527464.9248827,75739326.10798122,871578.1314553991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,SIMPLE,1000,69407688.22535212,1287536086.1784039,69407688.22535212,858762.1314553991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,SIMPLE,500,65219370.582159616,1226066447.7230046,65219370.582159616,853519.6525821596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,SIMPLE,100,41937411.54460094,795158795.0140845,41937411.54460094,881742.4037558684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,SIMPLE,10,40501770.840375595,679569705.056338,40501770.840375595,830981.1924882629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,SIMPLE,1800,72273498.8544601,1385061831.9014082,72273498.8544601,904626.7183098592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,SIMPLE,1300,69178446.8685446,1261588690.8826292,69178446.8685446,890629.8356807511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,SIMPLE,800,67195003.44600938,1260139980.8685446,67195003.44600938,852709.0375586855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,SIMPLE,300,66003036.62910798,1124346778.004695,66003036.62910798,892313.5023474178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,SIMPLE,50,40968664.63849765,743488828.2206573,40968664.63849765,858473.4882629107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,SIMPLE,1700,70147972.65258217,1309926663.943662,70147972.65258217,885146.5117370893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,SIMPLE,1200,66727458.44600939,1230179965.2488263,66727458.44600939,848471.6854460094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,SIMPLE,700,69275147.80281691,1282162122.5727699,69275147.80281691,876178.2300469484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,SIMPLE,200,60946679.89201877,1068682259.5633802,60946679.89201877,859517.9154929578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,SIMPLE,70,42668996.93896714,776689259.028169,42668996.93896714,871847.0892018779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,SIMPLE,30,41110800.680751175,703220286.6197182,41110800.680751175,850690.4647887325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,SIMPLE,80,41447353.23004695,792116963.5633802,41447353.23004695,857299.4084507042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,SIMPLE,20,42073591.30046949,682437288.9624413,42073591.30046949,854610.9154929578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,SIMPLE,1900,72728911.5117371,1295320093.5539906,72728911.5117371,881525.4319248827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,SIMPLE,1600,71232956.94366197,1321887572.0469482,71232956.94366197,943671.8122065727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,MET,2000,66491024.5915493,1434967932.3286388,66491024.5915493,1056324.3286384975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,MET,1500,69194637.79342723,1375409566.2441316,69194637.79342723,1058441.061032864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,MET,1000,64707804.56807512,1404307922.5305164,64707804.56807512,1045950.8309859155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,MET,500,61978697.018779345,1232158513.403756,61978697.018779345,1077549.2441314554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,MET,100,42270482.10798122,812562933.7699531,42270482.10798122,1032713.572769953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,MET,10,39591243.57746479,685104629.6431925,39591243.57746479,1037294.3990610329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,MET,1800,66857334.2769953,1435626243.0140846,66857334.2769953,1088328.661971831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,MET,1300,64536841.82159624,1387618526.169014,64536841.82159624,1035422.6572769954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,MET,800,65144810.09389672,1260047868.4929578,65144810.09389672,1025301.3286384976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,MET,300,59104166.77464789,1131972484.3098593,59104166.77464789,1062608.4929577464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,MET,50,39292743.51643193,733506199.1267605,39292743.51643193,1029976.6525821596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,MET,1700,64740459.319248825,1343359475.0234742,64740459.319248825,1088910.5023474179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,MET,1200,64664409.76056338,1341246281.9765255,64664409.76056338,1061796.4084507043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,MET,700,63368949.99530516,1336587385.028169,63368949.99530516,1043224.8591549298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,MET,200,55351416.896713614,1030167517.9812206,55351416.896713614,1059541.7840375586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,MET,70,42621613.17840376,876402252.3427229,42621613.17840376,1070454.20657277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,MET,30,39459123.826291084,697320869.8732395,39459123.826291084,1025431.9342723005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,MET,80,41043847.1455399,788762843.1079812,41043847.1455399,1057275.577464789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,MET,20,38918935.211267605,681707373.5211267,38918935.211267605,1002349.0093896714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,MET,1900,68709320.99530517,1446866723.5727699,68709320.99530517,1041128.896713615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,MET,1600,64251386.03286385,1366356206.8169014,64251386.03286385,1051039.3849765258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,EFT,2000,68899767.1830986,1321343192.2582161,68899767.1830986,1059892.0892018778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,EFT,1500,81207977.5117371,1343719747.4647887,81207977.5117371,1005468.6291079813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,EFT,1000,71180501.17370892,1346310148.4788733,71180501.17370892,1047375.9107981221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,EFT,500,65628558.8685446,1279381947.6197183,65628558.8685446,1039105.8920187793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,EFT,100,69027228.94835679,883242032.5352112,69027228.94835679,1006268.5352112675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,EFT,10,52224954.79342723,685741231.8497653,52224954.79342723,1001941.9061032864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,EFT,1800,75301589.59624414,1310867925.685446,75301589.59624414,1066415.7089201878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,EFT,1300,72403063.07981221,1307835022.2535212,72403063.07981221,1040462.0704225353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,EFT,800,74603698.19248825,1361750621.915493,74603698.19248825,1034249.882629108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,EFT,300,63845260.985915504,1221045633.403756,63845260.985915504,1112062.2629107982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,EFT,50,63420424.50234741,758581331.7699531,63420424.50234741,1007605.3333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,EFT,1700,74979498.92018779,1375397397.258216,74979498.92018779,1046068.4600938968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,EFT,1200,78942703.33333333,1260347520.3755867,78942703.33333333,1072422.4882629106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,EFT,700,81933345.87323944,1258907777.511737,81933345.87323944,1032509.6666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,EFT,200,65483149.66197183,1100297821.0093899,65483149.66197183,1013531.1737089203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,EFT,70,46195146.295774646,794018482.9859155,46195146.295774646,1027686.5633802818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,EFT,30,49632975.89201877,709028103.6150235,49632975.89201877,1007975.7840375587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,EFT,80,43746314.03755868,794079393.028169,43746314.03755868,1045839.9577464788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,EFT,20,52202040.06103286,687187670.7746478,52202040.06103286,1012129.1455399062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,EFT,1900,74506039.33333333,1377118720.2910798,74506039.33333333,1055231.2769953052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,EFT,1600,63841579.01877934,1463635649.4178402,63841579.01877934,1094707.0798122066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,ETF,2000,75923221.47887324,1937413114.2159624,75923221.47887324,1166778.3004694835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,ETF,1500,77399703.96244131,1771744033.0422535,77399703.96244131,1189934.2676056337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,ETF,1000,76729316.3286385,1936960582.995305,76729316.3286385,1176614.1220657278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,ETF,500,70716250.2769953,1609809128.7230046,70716250.2769953,1192032.7840375586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,ETF,100,64969237.33802816,1226371161.2723005,64969237.33802816,1153747.6807511738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,ETF,10,56521814.96244132,693209421.4319248,56521814.96244132,1153849.1596244134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,ETF,1800,84135972.95774648,1969966675.4178402,84135972.95774648,1169075.530516432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,ETF,1300,67122979.82629108,1886206288.934272,67122979.82629108,1146522.3943661973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,ETF,800,77256479.01408452,1770315219.7042253,77256479.01408452,1171332.469483568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,ETF,300,70656259.03755869,1595740629.5680752,70656259.03755869,1153682.8873239437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,ETF,50,61049739.94835681,917358330.4835681,61049739.94835681,1147840.1877934271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,ETF,1700,78286552.32394366,1875921977.314554,78286552.32394366,1147136.061032864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,ETF,1200,84359006.86854461,1769069097.6995306,84359006.86854461,1149732.3708920188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,ETF,700,80208687.87323944,1714752398.5305166,80208687.87323944,1204535.3286384975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,ETF,200,81628893.81220657,1539331454.4835682,81628893.81220657,1150818.131455399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,ETF,70,66598174.4460094,1079931700.1267605,66598174.4460094,1230953.647887324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,ETF,30,55200215.44600939,730457959.8403755,55200215.44600939,1110482.985915493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,ETF,80,62481862.00469483,1149387180.9530516,62481862.00469483,1161504.281690141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,ETF,20,52992897.13615023,709609590.2253522,52992897.13615023,1093585.516431925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,ETF,1900,76485416.96713616,1859769331.0985916,76485416.96713616,1151199.3333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,ETF,1600,84068762.98122065,1931450341.2253523,84068762.98122065,1167998.0187793428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,SIMPLE,2000,71039456.98591548,1376742819.1197183,71039456.98591548,931882.0704225352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,SIMPLE,1500,68170648.9084507,1265320854.549296,68170648.9084507,898767.3943661972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,SIMPLE,1000,69089754.57746479,1287305530.274648,69089754.57746479,889758.0985915493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,SIMPLE,500,64042766.42957747,1153703983.7323942,64042766.42957747,855906.823943662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,SIMPLE,100,41576740.38028169,822093888.3169014,41576740.38028169,848207.9436619718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,SIMPLE,10,41336581.00704225,685186386.1056339,41336581.00704225,871903.8028169014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,SIMPLE,1800,72868054.18309858,1396073561.450704,72868054.18309858,908993.028169014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,SIMPLE,1300,71409705.52816902,1294768028.2323945,71409705.52816902,922833.9014084507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,SIMPLE,800,71931113.81690142,1246915512.3521128,71931113.81690142,848269.6267605633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,SIMPLE,300,64202616.84507042,1131320192.2042253,64202616.84507042,876996.3873239437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,SIMPLE,50,41533607.8028169,743015995.7535212,41533607.8028169,861188.0211267605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,SIMPLE,1700,72460877.46478873,1369801449.2957747,72460877.46478873,989921.1971830986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,SIMPLE,1200,68102061.37323943,1319910088.4084506,68102061.37323943,946020.6830985915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,SIMPLE,700,69783077.73943663,1303887946.9225352,69783077.73943663,876801.6056338028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,SIMPLE,200,57506861.90845071,1051468111.8661971,57506861.90845071,889136.7394366197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
